scope,input_family,tuple_group,knot_a,knot_b,split_a,split_b,same_four_view_inputs,W_F_a,W_F_b,width_diff,F_direct_diff,F_diff_mod_reflection,F_reflection_only,stored_torsion_direct_diff,torsion_available
atlas,HOMFLY_PT_plus_Theta,79016,15a31094,15a53808,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79016,15a53563,15a53808,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79037,15n023687,15n023801,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79037,15n023687,15n023814,test,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79037,15n023801,15n023814,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79070,15a27714,15a27883,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79095,15n002004,15n002568,val,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79124,15a08800,15a08804,val,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79144,15n075454,15n075455,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79179,15n112421,15n112467,train,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79211,15a20257,15a49168,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79263,15n051944,15n052333,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79292,15n099653,15n099709,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79310,12a0921,14n08780,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79355,15a43826,15a43911,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79396,15n026646,15n027046,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79397,15n030076,15n031500,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79535,15n133945,15n141858,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79545,15n099145,15n099281,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79724,15a03234,15a03238,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79735,15a19515,15a19532,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79798,15n120764,15n120779,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79814,15n029722,15n030545,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79877,15n053793,15n053968,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79943,15n118295,15n118302,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79944,15n118396,15n118418,val,val,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79978,14n18025,15n015833,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,79990,14a13186,14a13207,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80064,15n030000,15n031293,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80140,14a11603,14a11649,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80183,15n077886,15n078080,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80190,15n104891,15n104892,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80194,15n046309,15n046372,train,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80197,15n035806,15n036693,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80325,14n14119,14n14286,test,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80357,15a58696,15a58723,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80499,15n086066,15n116534,train,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80533,15a29536,15a29683,test,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80554,15n011377,15n069845,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80580,15n031388,15n032247,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80591,15n023347,15n023403,test,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80656,15a79065,15a79066,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80674,14n01413,14n01414,val,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80737,15n053796,15n053969,test,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80742,15n006598,15n006622,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80742,15n006598,15n010907,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80742,15n006598,15n011073,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80742,15n006622,15n010907,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80742,15n006622,15n011073,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80742,15n010907,15n011073,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80765,15n123057,15n123060,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80766,15n123221,15n123282,train,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80794,15n048738,15n050301,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80844,15n133939,15n141842,test,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,80988,15n008233,15n009789,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81095,15n008066,15n009196,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81134,15n000545,15n000832,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81330,15n037277,15n061437,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81333,14n07594,14n07604,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81333,14n07594,14n07681,train,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81333,14n07594,14n07687,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81333,14n07604,14n07681,train,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81333,14n07604,14n07687,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81333,14n07681,14n07687,test,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81409,15n060428,15n060429,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81471,15n036740,15n038046,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81521,15n052801,15n059756,val,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81584,15a18480,15a21123,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81585,15a18482,15a21112,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81640,14n00674,14n00899,test,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81666,13a0136,13a0194,val,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81695,15a02825,15a02828,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81695,15a02825,15a05563,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81695,15a02825,15a05566,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81695,15a02828,15a05563,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81695,15a02828,15a05566,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81695,15a05563,15a05566,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81927,15n090586,15n115383,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81958,14n00133,14n00350,test,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,81969,15n075314,15n075976,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,82297,15n052875,15n052876,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,82633,14n02933,14n03329,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,82636,15n021421,15n021427,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,82658,15n005361,15n006150,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,82711,15a08434,15a10191,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83005,15n075671,15n075979,val,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83086,15n039566,15n039630,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83125,15a41678,15a41740,val,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83126,15n006602,15n006626,train,val,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83126,15n006602,15n010909,train,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83126,15n006602,15n011075,train,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83126,15n006626,15n010909,val,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83126,15n006626,15n011075,val,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83126,15n010909,15n011075,test,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83149,14n08573,14n11432,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83201,15n079988,15n080650,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83239,15n122601,15n122647,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83240,15n123510,15n123530,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83283,14n00157,14n00336,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83393,15a00413,15a00419,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83483,15n134209,15n137177,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83504,15n097003,15n110243,val,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83540,15a10234,15a10244,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83646,15a21196,15a21201,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83693,15a27418,15a27443,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83769,15n013088,15n013543,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83771,13n1026,13n1102,test,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83774,15n090711,15n115593,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83829,15a04505,15a04811,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83870,15a07819,15a38405,test,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83917,15n011803,15n013531,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83940,14n00671,14n00896,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,83964,14a07538,14a10861,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84036,14n03422,14n03825,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84069,14a08096,14a08115,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84080,15a04189,15a04460,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84251,15n099314,15n099616,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84255,15n029717,15n030548,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84266,14n11364,14n15421,train,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84531,15n120640,15n123586,val,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84541,15n021548,15n021553,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84549,15a10216,15a10224,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84571,15n062460,15n062542,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84579,15n017658,15n018682,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84636,15n125815,15n125895,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84739,15n029996,15n031285,val,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84755,15a44360,15a47978,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84818,13n0371,13n0374,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84832,15n050836,15n050837,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84832,15n050836,15n050852,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84832,15n050836,15n050853,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84832,15n050837,15n050852,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84832,15n050837,15n050853,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84832,15n050852,15n050853,val,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84837,15n005514,15n005627,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,84976,15n045808,15n059872,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85020,15a10115,15a10121,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85034,15n024131,15n025294,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85052,15n029572,15n029583,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85087,15a10769,15a10772,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85096,15n081155,15n081370,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85167,15n053382,15n109560,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85187,15a30957,15a31878,val,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85188,13n0440,13n0449,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85231,15a20893,15a20898,test,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85231,15a20893,15a21131,test,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85231,15a20893,15a21132,test,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85231,15a20898,15a21131,val,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85231,15a20898,15a21132,val,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85231,15a21131,15a21132,val,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85251,15a07805,15a38401,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85254,15a41809,15a41934,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85258,15a13363,15a13432,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85259,15a13357,15a13429,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85272,15n115682,15n117296,train,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85286,14n08131,14n13072,val,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85339,15n002358,15n002577,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85389,15n023271,15n023365,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85393,15n053517,15n053731,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85464,15a23224,15a49221,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85476,15n039462,15n039884,val,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85586,15n015345,15n017066,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85725,14n01772,14n01837,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85820,15a55311,15a55314,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85821,15a55354,15a55358,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85830,15a27721,15a27808,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85910,15n004130,15n004155,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85912,15n013022,15n013107,train,val,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,85998,15n024366,15n024370,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,86030,15n005507,15n005624,test,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,86091,15a22276,15a49138,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,86121,15n016356,15n016419,val,val,True,2,2,False,False,False,False,False,True
